출고요청일,품목코드,출고수량,출고단위,납품번호,납품품목,주문단위,주문수량,출고중량,자재그룹명,자재유형명,item 번호
2016-05-28,30500873,3,EA,4004191189,7,EA,3,0.78,샌드위치_TLJ,완제품,7
2016-05-28,30500282,3,EA,4004191189,8,EA,3,0.699,샌드위치_TLJ,완제품,8
2016-05-28,30000170,1,PAC,4004191571,1,PAC,1,0.72,냉동생지_식빵,완제품,1
2016-05-28,30000167,1,PAC,4004191571,2,PAC,1,1.62,냉동생지_식빵,완제품,2
2016-05-28,30000204,1,PAC,4004191571,3,PAC,1,0.8,냉동생지_식빵,완제품,3
2016-05-28,30000209,1,PAC,4004191571,4,PAC,1,1.2,냉동생지_식빵,완제품,4
2016-05-28,30000281,2,PAC,4004191571,5,PAC,2,1.28,냉동생지_식빵,완제품,5
2016-05-28,30000280,2,PAC,4004191571,6,PAC,2,3.52,냉동생지_식빵,완제품,6
2016-05-28,30000052,1,PAC,4004191571,7,PAC,1,1.6,냉동생지_패스츄리,완제품,7
2016-05-28,30000283,2,PAC,4004191571,8,PAC,2,5.04,냉동생지_식빵,완제품,8
2016-05-28,30000432,1,PAC,4004191571,9,PAC,1,1.1,냉동생지_과자빵,완제품,9
2016-05-28,30000431,1,PAC,4004191571,10,PAC,1,0.2,냉동생지_패스츄리,완제품,10
2016-05-28,30000406,1,PAC,4004191571,11,PAC,1,1.2,냉동생지_식빵,완제품,11
2016-05-28,30000159,4,PAC,4004191571,12,PAC,4,8,냉동생지_과자빵,완제품,12
2016-05-28,20001362,2,PAC,4004191571,13,PAC,2,24,매입생지,상품,13
2016-05-28,30000439,1,PAC,4004191571,14,PAC,1,1,냉동생지_과자빵,완제품,14
2016-05-28,30500948,6,PAC,4004191571,15,PAC,6,2.736,냉동생지_레온,완제품,15
2016-05-28,30000027,2,PAC,4004191571,16,PAC,2,1.74,냉동생지_레온,완제품,16
2016-05-28,30000003,2,PAC,4004191571,17,PAC,2,2.8,냉동생지_과자빵,완제품,17
2016-05-28,30000005,2,PAC,4004191571,18,PAC,2,1.1,냉동생지_과자빵,완제품,18
2016-05-28,30000165,1,PAC,4004191571,19,PAC,1,1.35,냉동생지_과자빵,완제품,19
2016-05-28,30000418,1,PAC,4004191571,20,PAC,1,1.425,냉동생지_과자빵,완제품,20
2016-05-28,30000548,4,PAC,4004191571,21,PAC,4,1.8,냉동생지_과자빵,완제품,21
2016-05-28,30000317,2,PAC,4004191571,22,PAC,2,1.44,냉동생지_과자빵,완제품,22
2016-05-28,30000300,2,PAC,4004191571,23,PAC,2,2.46,냉동생지_과자빵,완제품,23
2016-05-28,30000169,2,PAC,4004191571,24,PAC,2,3.6,냉동생지_과자빵,완제품,24
2016-05-28,30000270,1,PAC,4004191571,25,PAC,1,1.9,냉동생지_패스츄리,완제품,25
2016-05-28,30000006,2,PAC,4004191571,26,PAC,2,2.7,냉동생지_과자빵,완제품,26
2016-05-28,30500582,1,PAC,4004191571,27,PAC,1,1,냉동생지_과자빵,완제품,27
2016-05-28,30000242,1,PAC,4004191571,28,PAC,1,1.2,냉동생지_레온,완제품,28
2016-05-28,30000058,1,PAC,4004191571,29,PAC,1,0.9,냉동생지_과자빵,완제품,29
2016-05-28,30000088,1,PAC,4004191571,30,PAC,1,1.28,냉동생지_과자빵,완제품,30
2016-05-28,30000121,2,PAC,4004191571,31,PAC,2,2.55,냉동생지_과자빵,완제품,31
2016-05-28,30000101,1,PAC,4004191571,32,PAC,1,1.275,냉동생지_과자빵,완제품,32
2016-05-28,30000100,2,PAC,4004191571,33,PAC,2,2.7,냉동생지_과자빵,완제품,33
2016-05-28,30000015,2,PAC,4004191571,34,PAC,2,1.4,냉동생지_과자빵,완제품,34
2016-05-28,30000220,2,PAC,4004191571,35,PAC,2,2.55,냉동생지_과자빵,완제품,35
2016-05-28,30000303,2,PAC,4004191571,36,PAC,2,1.44,냉동생지_과자빵,완제품,36
2016-05-28,30000097,2,PAC,4004191571,37,PAC,2,1.4,냉동생지_과자빵,완제품,37
2016-05-28,30000014,2,PAC,4004191571,38,PAC,2,4,냉동생지_식빵,완제품,38
2016-05-28,20001518,1,PAC,4004191571,39,PAC,1,12,매입생지,상품,39
2016-05-28,30000016,1,PAC,4004191571,40,PAC,1,0.9,냉동생지_레온,완제품,40
2016-05-28,20022569,1,PAC,4004191571,41,PAC,1,8,매입생지,상품,41
2016-05-28,30000162,1,PAC,4004191571,42,PAC,1,0.8,냉동생지_과자빵,완제품,42
2016-05-28,20001579,1,PAC,4004191571,43,PAC,1,10,매입생지,상품,43
2016-05-28,30000132,1,PAC,4004191571,44,PAC,1,1.8,냉동생지_식빵,완제품,44
2016-05-28,30000057,1,PAC,4004191571,45,PAC,1,1.5,냉동생지_식빵,완제품,45
2016-05-28,30000142,1,PAC,4004191571,46,PAC,1,1.98,냉동생지_식빵,완제품,46
2016-05-28,30000156,1,PAC,4004191571,47,PAC,1,1.75,냉동생지_식빵,완제품,47
2016-05-28,30000018,1,PAC,4004191571,48,PAC,1,2.16,냉동생지_식빵,완제품,48
2016-05-28,20013764,1,PAC,4004191571,49,PAC,1,5,매입생지,상품,49
2016-05-28,30000158,1,PAC,4004191571,50,PAC,1,2,냉동생지_패스츄리,완제품,50
2016-05-28,30000323,1,PAC,4004191571,51,PAC,1,1.32,냉동생지_패스츄리,완제품,51
2016-05-28,30000021,2,PAC,4004191571,52,PAC,2,1.2,냉동생지_패스츄리,완제품,52
2016-05-28,20001520,3,PAC,4004191571,53,PAC,3,27,매입생지,상품,53
2016-05-28,30000138,2,PAC,4004191571,54,PAC,2,1.65,냉동생지_패스츄리,완제품,54
2016-05-28,30000019,1,PAC,4004191571,55,PAC,1,0.96,냉동생지_패스츄리,완제품,55
2016-05-28,20014123,1,PAC,4004191571,56,PAC,1,12,매입생지,상품,56
2016-05-28,30000322,1,PAC,4004191571,57,PAC,1,2.2,냉동생지_과자빵,완제품,57
2016-05-28,30000161,1,PAC,4004191571,58,PAC,1,1.125,냉동생지_과자빵,완제품,58
2016-05-28,20001368,1,PAC,4004191571,59,PAC,1,10,매입생지,상품,59
2016-05-28,30000009,1,PAC,4004191571,60,PAC,1,1,냉동생지_과자빵,완제품,60
2016-05-28,30500840,1,PAC,4004191571,61,PAC,1,1.6,냉동생지_과자빵,완제품,61
2016-05-28,20001230,1,PAC,4004191571,62,PAC,1,10,매입생지,상품,62
2016-05-28,30000119,2,PAC,4004191571,63,PAC,2,3.4,냉동생지_과자빵,완제품,63
2016-05-28,30500864,1,PAC,4004191571,64,PAC,1,0.9,냉동생지_레온,완제품,64
2016-05-28,30000424,2,PAC,4004191571,65,PAC,2,2.55,냉동생지_레온,완제품,65
2016-05-28,30000134,2,PAC,4004191571,66,PAC,2,3.4,냉동생지_레온,완제품,66
2016-05-28,30000011,1,PAC,4004191571,67,PAC,1,1,냉동생지_패스츄리,완제품,67
2016-05-28,30000133,1,PAC,4004191571,68,PAC,1,2,냉동생지_과자빵,완제품,68
2016-05-28,30000462,2,PAC,4004191571,69,PAC,2,2,냉동생지_레온,완제품,69
2016-05-28,40000566,1,EA,4004191571,70,EA,1,1,식품첨가물,원재료,70
2016-05-28,40001399,1,EA,4004191571,71,EA,1,1,식품첨가물,원재료,71
2016-05-28,30000336,4,EA,4004191571,72,EA,4,2,크림류_크림류,완제품,72
2016-05-28,40001930,3,EA,4004191571,73,EA,3,1.275,통조림류,원재료,73
2016-05-28,40000305,1,EA,4004191571,74,EA,1,0.5,축산물가공품,원재료,74
2016-05-28,30000335,2,EA,4004191571,75,EA,2,1,크림류_크림류,완제품,75
2016-05-28,30000340,2,EA,4004191571,76,EA,2,2,크림류_크림류,완제품,76
2016-05-28,30000341,3,EA,4004191571,77,EA,3,1.5,크림류_크림류,완제품,77
2016-05-28,40001217,3,EA,4004191571,78,EA,3,3,축산물가공품,원재료,78
2016-05-28,30500085,2,EA,4004191571,79,EA,2,2,가열 _기타,완제품,79
2016-05-28,40001300,6,EA,4004191571,80,EA,6,3,유지&유가공품,원재료,80
2016-05-28,40014553,1,EA,4004191571,81,EA,1,1,기타가공식품류,원재료,81
2016-05-28,30500865,1,PAC,4004191571,82,PAC,1,2.2,냉동생지_과자빵,완제품,82
2016-05-28,30000448,1,PAC,4004191571,83,PAC,1,1.275,냉동생지_패스츄리,완제품,83
2016-05-28,20000372,2,PAC,4004191571,84,PAC,2,60,OEM양과자,상품,84
2016-05-28,41001137,1,PAC,4004191571,85,PAC,1,200,내포장재류,포장재,85
2016-05-28,20026732,4,EA,4004191571,86,EA,4,4,OEM선물류케익,상품,86
2016-05-28,20000648,1,PAC,4004191571,87,PAC,1,4,완제빵,상품,87
2016-05-28,20000679,10,EA,4004191571,88,EA,10,10,완제빵,상품,88
2016-05-28,20000691,10,EA,4004191571,89,EA,10,10,완제빵,상품,89
2016-05-28,20000688,10,EA,4004191571,90,EA,10,10,완제빵,상품,90
2016-05-28,20000411,8,EA,4004191571,91,EA,8,8,완제빵,상품,91
2016-05-28,30000054,1,EA,4004191571,92,EA,1,0.59,케익류_버터케익,완제품,92
2016-05-28,30000056,1,EA,4004191571,93,EA,1,0.43,케익류_버터케익,완제품,93
2016-05-28,30000148,1,EA,4004191571,94,EA,1,0.644,케익류_버터케익,완제품,94
2016-05-28,30000114,1,EA,4004191571,95,EA,1,0.412,케익류_버터케익,완제품,95
2016-05-28,30000116,1,EA,4004191571,96,EA,1,0.773,케익류_버터케익,완제품,96
2016-05-28,20013715,5,EA,4004191571,97,EA,5,5,OEM선물류케익,상품,97
2016-05-28,20000687,5,EA,4004191571,98,EA,5,5,OEM선물류케익,상품,98
2016-05-28,30000246,5,EA,4004191571,99,EA,5,3.455,반제케익_선물류,완제품,99
2016-05-28,30500728,4,EA,4004191571,100,EA,4,2,반제케익_선물류,완제품,100
2016-05-28,30000381,4,EA,4004191571,101,EA,4,1.6,케익류_선물류,완제품,101
2016-05-28,20000678,5,EA,4004191571,102,EA,5,5,OEM선물류케익,상품,102
2016-05-28,20015436,2,EA,4004191571,103,EA,2,2,매입상품_매입선물류,상품,103
2016-05-28,20013766,2,EA,4004191571,104,EA,2,2,매입상품_매입선물류,상품,104
2016-05-28,20013767,2,EA,4004191571,105,EA,2,2,매입상품_매입선물류,상품,105
2016-05-28,20001562,2,PAC,4004191571,106,PAC,2,20,매입상품_쿠키및캔디,상품,106
2016-05-28,20000414,2,EA,4004191571,107,EA,2,2,OEM선물류케익,상품,107
2016-05-28,30000041,30,EA,4004191571,108,EA,30,3,케익류_양과자,완제품,108
2016-05-28,20000373,6,EA,4004191571,109,EA,6,6,OEM양과자,상품,109
2016-05-28,20000398,55,EA,4004191571,110,EA,55,55,OEM양과자,상품,110
2016-05-28,20000396,55,EA,4004191571,111,EA,55,55,OEM양과자,상품,111
2016-05-28,20000589,2,PAC,4004191571,112,PAC,2,48,OEM양과자,상품,112
2016-05-28,20000374,10,EA,4004191571,113,EA,10,10,OEM양과자,상품,113
2016-05-28,20000710,6,EA,4004191571,114,EA,6,6,OEM양과자,상품,114
2016-05-28,20000684,6,EA,4004191571,115,EA,6,6,OEM양과자,상품,115
2016-05-28,20000591,8,EA,4004191571,116,EA,8,8,OEM양과자,상품,116
2016-05-28,20025241,1,PAC,4004191571,117,PAC,1,10,매입상품_떡류,상품,117
2016-05-28,30500795,8,EA,4004191571,118,EA,8,8,커피원두,완제품,118
2016-05-28,20001358,1,PAC,4004191571,119,PAC,1,20,매입상품_음료,상품,119
2016-05-28,20001645,2,PAC,4004191571,120,PAC,2,20,매입상품_음료,상품,120
2016-05-28,20000473,10,EA,4004191571,121,EA,10,10,매입상품_음료,상품,121
2016-05-28,20000474,10,EA,4004191571,122,EA,10,10,매입상품_음료,상품,122
2016-05-28,20000472,10,EA,4004191571,123,EA,10,10,매입상품_음료,상품,123
2016-05-28,20000447,18,EA,4004191571,124,EA,18,18,매입상품_음료,상품,124
2016-05-28,20001544,1,PAC,4004191571,125,PAC,1,10,매입상품_음료,상품,125
2016-05-28,41002958,8,PAC,4004191571,126,PAC,8,400,커피음료용포장재류,포장재,126
2016-05-28,41002993,6,PAC,4004191571,127,PAC,6,300,커피음료용포장재류,포장재,127
2016-05-28,41002994,3,PAC,4004191571,128,PAC,3,300,커피음료용포장재류,포장재,128
2016-05-28,41003047,2,PAC,4004191571,129,PAC,2,400,포장류(테이크아웃),포장재,129
2016-05-28,41001221,2,PAC,4004191571,130,PAC,2,1000,리본&띠지류,포장재,130
2016-05-28,41001026,6,PAC,4004191571,131,PAC,6,300,커피음료용포장재류,포장재,131
2016-05-28,41001543,6,PAC,4004191571,132,PAC,6,2400,소모성자재류,포장재,132
2016-05-28,41001213,1,PAC,4004191571,133,PAC,1,100,커피음료용포장재류,포장재,133
2016-05-28,41001060,2,PAC,4004191571,134,PAC,2,100,커피음료용포장재류,포장재,134
2016-05-28,41001061,8,PAC,4004191571,135,PAC,8,400,커피음료용포장재류,포장재,135
2016-05-28,41001201,2,PAC,4004191571,136,PAC,2,400,커피음료용포장재류,포장재,136
2016-05-28,40015242,1,EA,4004191571,137,EA,1,1,음료&디저트류,원재료,137
2016-05-28,40001791,3,EA,4004191571,138,EA,3,4.5,음료&디저트류,원재료,138
2016-05-28,40016261,4,PAC,4004191571,139,PAC,4,12.8,식품첨가물,원재료,139
2016-05-28,40015243,1,EA,4004191571,140,EA,1,1,음료&디저트류,원재료,140
2016-05-28,40002373,1,EA,4004191571,141,EA,1,0.75,식품첨가물,원재료,141
2016-05-28,20018044,30,EA,4004192315,1,EA,30,30,매입상품_음료,상품,1
2016-05-28,20018045,20,EA,4004192315,2,EA,20,20,매입상품_음료,상품,2
2016-05-28,,448,EA,,,,,7142.967,,,
,,172,PAC,,,,,,,,
2016-05-29,30000185,10,EA,4004200126,1,EA,10,0.6,완제빵_완제빵,완제품,1
2016-05-29,30000183,10,EA,4004200126,2,EA,10,0.92,완제빵_완제빵,완제품,2
2016-05-29,30000186,10,EA,4004200126,3,EA,10,1.01,완제빵_완제빵,완제품,3
2016-05-29,30500872,3,EA,4004200126,4,EA,3,0.846,샌드위치_TLJ,완제품,4
2016-05-29,30500685,3,EA,4004200126,5,EA,3,0.879,샌드위치_TLJ,완제품,5
2016-05-29,30500480,6,EA,4004200126,6,EA,6,1.308,샌드위치_TLJ,완제품,6
2016-05-29,30500873,3,EA,4004200126,7,EA,3,0.78,샌드위치_TLJ,완제품,7
2016-05-29,30500282,3,EA,4004200126,8,EA,3,0.699,샌드위치_TLJ,완제품,8
2016-05-29,40000810,2,EA,4004200510,1,EA,2,2,식품첨가물,원재료,1
2016-05-29,40001571,2,EA,4004200510,2,EA,2,36,밀가루&당분류,원재료,2
2016-05-29,40002392,1,EA,4004200510,3,EA,1,3.3,소스류,원재료,3
2016-05-29,30000003,1,PAC,4004200510,4,PAC,1,1.4,냉동생지_과자빵,완제품,4
2016-05-29,20000691,10,EA,4004200510,5,EA,10,10,완제빵,상품,5
2016-05-29,20000688,10,EA,4004200510,6,EA,10,10,완제빵,상품,6
2016-05-29,20001617,1,PAC,4004200510,7,PAC,1,24,매입상품_음료,상품,7
2016-05-29,41002958,10,PAC,4004200510,8,PAC,10,500,커피음료용포장재류,포장재,8
2016-05-29,41003047,2,PAC,4004200510,9,PAC,2,400,포장류(테이크아웃),포장재,9
2016-05-29,41001228,2,PAC,4004200510,10,PAC,2,2000,봉투류,포장재,10
2016-05-29,41001513,1,PAC,4004200510,11,PAC,1,10,지함&받침류,포장재,11
2016-05-29,41002062,2,EA,4004200510,12,EA,2,2,소모성자재류,포장재,12
2016-05-29,41001061,10,PAC,4004200510,13,PAC,10,500,커피음료용포장재류,포장재,13
2016-05-29,41001201,3,PAC,4004200510,14,PAC,3,600,커피음료용포장재류,포장재,14
2016-05-29,41001291,1,PAC,4004200510,15,PAC,1,1000,커피음료용포장재류,포장재,15
2016-05-29,41002006,1,PAC,4004200510,16,PAC,1,200,커피음료용포장재류,포장재,16
2016-05-29,40002373,1,EA,4004200510,17,EA,1,0.75,식품첨가물,원재료,17
2016-05-29,30500795,8,EA,4004200510,18,EA,8,8,커피원두,완제품,18
2016-05-29,,84,EA,,,,,5314.492,,,
,,32,PAC,,,,,,,,
2016-05-30,30000185,20,EA,4004209033,1,EA,20,1.2,완제빵_완제빵,완제품,1
2016-05-30,30000183,15,EA,4004209033,2,EA,15,1.38,완제빵_완제빵,완제품,2
2016-05-30,30000186,20,EA,4004209033,3,EA,20,2.02,완제빵_완제빵,완제품,3
2016-05-30,30000579,2,PAC,4004209033,4,PAC,2,3.296,완제빵_완제빵,완제품,4
2016-05-30,30500872,8,EA,4004209033,5,EA,8,2.256,샌드위치_TLJ,완제품,5
2016-05-30,30500685,8,EA,4004209033,6,EA,8,2.344,샌드위치_TLJ,완제품,6
2016-05-30,30500684,6,EA,4004209033,7,EA,6,1.314,샌드위치_TLJ,완제품,7
2016-05-30,30500480,12,EA,4004209033,8,EA,12,2.616,샌드위치_TLJ,완제품,8
2016-05-30,30500873,8,EA,4004209033,9,EA,8,2.08,샌드위치_TLJ,완제품,9
2016-05-30,30500282,6,EA,4004209033,10,EA,6,1.398,샌드위치_TLJ,완제품,10
2016-05-30,40010482,12,EA,4004209033,11,EA,12,1.8,농산물가공품,원재료,11
2016-05-30,40010486,2,EA,4004209033,12,EA,2,1,농산물가공품,원재료,12
2016-05-30,40010484,4,EA,4004209033,13,EA,4,2,농산물가공품,원재료,13
2016-05-30,20026787,6,EA,4004209085,1,EA,6,6,완제샌드위치,상품,1
2016-05-30,91000057,1,EA,4004209255,10,EA,1,1,무상판촉물,무상판촉물,10
2016-05-30,30000170,1,PAC,4004209623,1,PAC,1,0.72,냉동생지_식빵,완제품,1
2016-05-30,30000167,1,PAC,4004209623,2,PAC,1,1.62,냉동생지_식빵,완제품,2
2016-05-30,30000204,1,PAC,4004209623,3,PAC,1,0.8,냉동생지_식빵,완제품,3
2016-05-30,30000209,1,PAC,4004209623,4,PAC,1,1.2,냉동생지_식빵,완제품,4
2016-05-30,30000281,1,PAC,4004209623,5,PAC,1,0.64,냉동생지_식빵,완제품,5
2016-05-30,30000280,1,PAC,4004209623,6,PAC,1,1.76,냉동생지_식빵,완제품,6
2016-05-30,30000552,1,PAC,4004209623,7,PAC,1,0.45,냉동생지_과자빵,완제품,7
2016-05-30,30000442,1,PAC,4004209623,8,PAC,1,0.9,냉동생지_과자빵,완제품,8
2016-05-30,30000104,1,PAC,4004209623,9,PAC,1,2.08,냉동생지_식빵,완제품,9
2016-05-30,30000052,1,PAC,4004209623,10,PAC,1,1.6,냉동생지_패스츄리,완제품,10
2016-05-30,30000283,1,PAC,4004209623,11,PAC,1,2.52,냉동생지_식빵,완제품,11
2016-05-30,30000022,1,PAC,4004209623,12,PAC,1,2.2,냉동생지_식빵,완제품,12
2016-05-30,30000432,1,PAC,4004209623,13,PAC,1,1.1,냉동생지_과자빵,완제품,13
2016-05-30,30000431,1,PAC,4004209623,14,PAC,1,0.2,냉동생지_패스츄리,완제품,14
2016-05-30,30000406,1,PAC,4004209623,15,PAC,1,1.2,냉동생지_식빵,완제품,15
2016-05-30,30000159,2,PAC,4004209623,16,PAC,2,4,냉동생지_과자빵,완제품,16
2016-05-30,20001362,2,PAC,4004209623,17,PAC,2,24,매입생지,상품,17
2016-05-30,30000439,1,PAC,4004209623,18,PAC,1,1,냉동생지_과자빵,완제품,18
2016-05-30,30500948,2,PAC,4004209623,19,PAC,2,0.912,냉동생지_레온,완제품,19
2016-05-30,30000027,1,PAC,4004209623,20,PAC,1,0.87,냉동생지_레온,완제품,20
2016-05-30,30000003,2,PAC,4004209623,21,PAC,2,2.8,냉동생지_과자빵,완제품,21
2016-05-30,30000005,2,PAC,4004209623,22,PAC,2,1.1,냉동생지_과자빵,완제품,22
2016-05-30,30000165,1,PAC,4004209623,23,PAC,1,1.35,냉동생지_과자빵,완제품,23
2016-05-30,30500621,1,PAC,4004209623,24,PAC,1,0.96,냉동생지_과자빵,완제품,24
2016-05-30,30000418,1,PAC,4004209623,25,PAC,1,1.425,냉동생지_과자빵,완제품,25
2016-05-30,30000548,2,PAC,4004209623,26,PAC,2,0.9,냉동생지_과자빵,완제품,26
2016-05-30,30000489,1,PAC,4004209623,27,PAC,1,0.8,냉동생지_과자빵,완제품,27
2016-05-30,30000317,1,PAC,4004209623,28,PAC,1,0.72,냉동생지_과자빵,완제품,28
2016-05-30,30000300,1,PAC,4004209623,29,PAC,1,1.23,냉동생지_과자빵,완제품,29
2016-05-30,30000169,2,PAC,4004209623,30,PAC,2,3.6,냉동생지_과자빵,완제품,30
2016-05-30,30000006,2,PAC,4004209623,31,PAC,2,2.7,냉동생지_과자빵,완제품,31
2016-05-30,30000242,1,PAC,4004209623,32,PAC,1,1.2,냉동생지_레온,완제품,32
2016-05-30,30000058,1,PAC,4004209623,33,PAC,1,0.9,냉동생지_과자빵,완제품,33
2016-05-30,30500923,1,PAC,4004209623,34,PAC,1,0.84,냉동생지_패스츄리,완제품,34
2016-05-30,30000088,1,PAC,4004209623,35,PAC,1,1.28,냉동생지_과자빵,완제품,35
2016-05-30,30000121,1,PAC,4004209623,36,PAC,1,1.275,냉동생지_과자빵,완제품,36
2016-05-30,30000101,1,PAC,4004209623,37,PAC,1,1.275,냉동생지_과자빵,완제품,37
2016-05-30,30000100,1,PAC,4004209623,38,PAC,1,1.35,냉동생지_과자빵,완제품,38
2016-05-30,30500933,1,PAC,4004209623,39,PAC,1,1.8,냉동생지_과자빵,완제품,39
2016-05-30,30000015,1,PAC,4004209623,40,PAC,1,0.7,냉동생지_과자빵,완제품,40
2016-05-30,30000220,1,PAC,4004209623,41,PAC,1,1.275,냉동생지_과자빵,완제품,41
2016-05-30,30000303,1,PAC,4004209623,42,PAC,1,0.72,냉동생지_과자빵,완제품,42
2016-05-30,30000357,1,PAC,4004209623,43,PAC,1,1.26,냉동생지_패스츄리,완제품,43
2016-05-30,30000097,2,PAC,4004209623,44,PAC,2,1.4,냉동생지_과자빵,완제품,44
2016-05-30,30500959,1,PAC,4004209623,45,PAC,1,1.35,냉동생지_과자빵,완제품,45
2016-05-30,30000014,1,PAC,4004209623,46,PAC,1,2,냉동생지_식빵,완제품,46
2016-05-30,20001518,1,PAC,4004209623,47,PAC,1,12,매입생지,상품,47
2016-05-30,20022569,1,PAC,4004209623,48,PAC,1,8,매입생지,상품,48
2016-05-30,30000162,1,PAC,4004209623,49,PAC,1,0.8,냉동생지_과자빵,완제품,49
2016-05-30,20001579,1,PAC,4004209623,50,PAC,1,10,매입생지,상품,50
2016-05-30,30501029,1,PAC,4004209623,51,PAC,1,1.1,냉동생지_과자빵,완제품,51
2016-05-30,30000132,1,PAC,4004209623,52,PAC,1,1.8,냉동생지_식빵,완제품,52
2016-05-30,30000057,1,PAC,4004209623,53,PAC,1,1.5,냉동생지_식빵,완제품,53
2016-05-30,30000017,1,PAC,4004209623,54,PAC,1,2.04,냉동생지_식빵,완제품,54
2016-05-30,30000142,1,PAC,4004209623,55,PAC,1,1.98,냉동생지_식빵,완제품,55
2016-05-30,30500487,1,PAC,4004209623,56,PAC,1,1.56,냉동생지_식빵,완제품,56
2016-05-30,30000155,1,PAC,4004209623,57,PAC,1,1.9,냉동생지_패스츄리,완제품,57
2016-05-30,30000156,1,PAC,4004209623,58,PAC,1,1.75,냉동생지_식빵,완제품,58
2016-05-30,30000018,1,PAC,4004209623,59,PAC,1,2.16,냉동생지_식빵,완제품,59
2016-05-30,30000025,1,PAC,4004209623,60,PAC,1,2.6,냉동생지_패스츄리,완제품,60
2016-05-30,20013764,1,PAC,4004209623,61,PAC,1,5,매입생지,상품,61
2016-05-30,30500587,1,PAC,4004209623,62,PAC,1,1.3,냉동생지_패스츄리,완제품,62
2016-05-30,30000158,1,PAC,4004209623,63,PAC,1,2,냉동생지_패스츄리,완제품,63
2016-05-30,30000323,1,PAC,4004209623,64,PAC,1,1.32,냉동생지_패스츄리,완제품,64
2016-05-30,20026172,1,PAC,4004209623,65,PAC,1,1.032,매입생지,상품,65
2016-05-30,30000021,2,PAC,4004209623,66,PAC,2,1.2,냉동생지_패스츄리,완제품,66
2016-05-30,30000448,1,PAC,4004209623,67,PAC,1,1.275,냉동생지_패스츄리,완제품,67
2016-05-30,20001520,2,PAC,4004209623,68,PAC,2,18,매입생지,상품,68
2016-05-30,30000138,1,PAC,4004209623,69,PAC,1,0.825,냉동생지_패스츄리,완제품,69
2016-05-30,30000019,1,PAC,4004209623,70,PAC,1,0.96,냉동생지_패스츄리,완제품,70
2016-05-30,20014123,1,PAC,4004209623,71,PAC,1,12,매입생지,상품,71
2016-05-30,30500839,1,PAC,4004209623,72,PAC,1,1.7,냉동생지_과자빵,완제품,72
2016-05-30,30000322,1,PAC,4004209623,73,PAC,1,2.2,냉동생지_과자빵,완제품,73
2016-05-30,30000161,1,PAC,4004209623,74,PAC,1,1.125,냉동생지_과자빵,완제품,74
2016-05-30,20001368,1,PAC,4004209623,75,PAC,1,10,매입생지,상품,75
2016-05-30,30000009,1,PAC,4004209623,76,PAC,1,1,냉동생지_과자빵,완제품,76
2016-05-30,30500840,1,PAC,4004209623,77,PAC,1,1.6,냉동생지_과자빵,완제품,77
2016-05-30,20001230,1,PAC,4004209623,78,PAC,1,10,매입생지,상품,78
2016-05-30,30000119,1,PAC,4004209623,79,PAC,1,1.7,냉동생지_과자빵,완제품,79
2016-05-30,30500864,1,PAC,4004209623,80,PAC,1,0.9,냉동생지_레온,완제품,80
2016-05-30,30000424,1,PAC,4004209623,81,PAC,1,1.275,냉동생지_레온,완제품,81
2016-05-30,30000134,1,PAC,4004209623,82,PAC,1,1.7,냉동생지_레온,완제품,82
2016-05-30,30000011,1,PAC,4004209623,83,PAC,1,1,냉동생지_패스츄리,완제품,83
2016-05-30,30000133,1,PAC,4004209623,84,PAC,1,2,냉동생지_과자빵,완제품,84
2016-05-30,30000462,1,PAC,4004209623,85,PAC,1,1,냉동생지_레온,완제품,85
2016-05-30,30500530,1,EA,4004209623,86,EA,1,0.48,케익류_무스케익,완제품,86
2016-05-30,30000096,1,EA,4004209623,87,EA,1,0.54,케익류_무스케익,완제품,87
2016-05-30,30500529,1,EA,4004209623,88,EA,1,0.47,케익류_무스케익,완제품,88
2016-05-30,40000571,1,EA,4004209623,89,EA,1,1,식품첨가물,원재료,89
2016-05-30,30000336,2,EA,4004209623,90,EA,2,1,크림류_크림류,완제품,90
2016-05-30,40001930,2,EA,4004209623,91,EA,2,0.85,통조림류,원재료,91
2016-05-30,30000337,1,EA,4004209623,92,EA,1,0.3,크림류_크림류,완제품,92
2016-05-30,40000810,1,EA,4004209623,93,EA,1,1,식품첨가물,원재료,93
2016-05-30,30000335,1,EA,4004209623,94,EA,1,0.5,크림류_크림류,완제품,94
2016-05-30,30000340,1,EA,4004209623,95,EA,1,1,크림류_크림류,완제품,95
2016-05-30,30000338,1,EA,4004209623,96,EA,1,0.5,크림류_크림류,완제품,96
2016-05-30,40001190,1,EA,4004209623,97,EA,1,1.8,유지&유가공품,원재료,97
2016-05-30,40001975,1,EA,4004209623,98,EA,1,1,견과류,원재료,98
2016-05-30,30000339,1,EA,4004209623,99,EA,1,0.5,크림류_크림류,완제품,99
2016-05-30,30000341,2,EA,4004209623,100,EA,2,1,크림류_크림류,완제품,100
2016-05-30,40002126,1,EA,4004209623,101,EA,1,1,식품첨가물,원재료,101
2016-05-30,40000795,1,EA,4004209623,102,EA,1,0.5,유지&유가공품,원재료,102
2016-05-30,40001217,2,EA,4004209623,103,EA,2,2,축산물가공품,원재료,103
2016-05-30,40002352,2,EA,4004209623,104,EA,2,1,식품첨가물,원재료,104
2016-05-30,30500085,1,EA,4004209623,105,EA,1,1,가열 _기타,완제품,105
